date,portfolio_nav,benchmark_nav,drawdown
2019-04-22,1.0235031890808366,1.355636825294196,-2.725328642955377
2019-04-23,1.0103674597474974,1.3534122345754471,-3.9737602722531538
2019-04-24,1.025458022742015,1.357144805499851,-2.539539478859484
2019-04-25,0.9913022549308781,1.3274186025758241,-5.785734629223053
2019-04-26,0.9857089121965557,1.309725260015457,-6.317330995578445
2019-04-29,0.957590984030937,1.3134494121133444,-8.98968439000985
2019-04-30,0.9492788344801186,1.3177857812755196,-9.779678622028412
2019-05-06,0.8592064374445589,1.2408060521260065,-18.34024092749994
2019-05-07,0.8504034867932752,1.2529463367160178,-19.17688134123907
2019-05-08,0.863600831301223,1.2350273696050056,-17.92259374986457
2019-05-09,0.868618961919227,1.2122099924735692,-17.445666064733032
2019-05-10,0.9257325531598813,1.2562407919084975,-12.017538554017055
2019-05-13,0.9136227670937733,1.2354547092389887,-13.168463604717351
2019-05-14,0.9180516204353497,1.2275154190807653,-12.747541366382862
2019-05-15,0.9343227933178511,1.2551096383777258,-11.201114338480394
2019-05-16,0.9137091847978182,1.2607913360172553,-13.160250387748343
2019-05-17,0.8817195997239208,1.2287314343828244,-16.200569566144004
2019-05-20,0.8528259533720551,1.218302528847109,-18.946647920534375
2019-05-21,0.8750567491393716,1.234798040770693,-16.8338129285757
2019-05-22,0.8848160859438218,1.2289398845273756,-15.906276707444666
2019-05-23,0.8511758428511053,1.2069111830640151,-19.10347592101413
2019-05-24,0.8318805039262837,1.210261539264565,-20.937322432347834
2019-05-27,0.8754557036503342,1.2248372219893016,-16.795895930021793
2019-05-28,0.8700934216824187,1.2366451313084372,-17.305532071577183
2019-05-29,0.8782693369583268,1.2338325697457684,-16.528485668603846
2019-05-30,0.8644039134897544,1.2261795196891097,-17.846268090310694
2019-05-31,0.8591490345167272,1.2223425553158997,-18.345696553822687
2019-06-03,0.8775246523642558,1.2230914941228173,-16.59926116781647
2019-06-04,0.8831051610301349,1.21179477594977,-16.068884562965792
2019-06-05,0.899913182217836,1.211336118281145,-14.471434985242265
2019-06-06,0.858945051836039,1.2004162267829812,-18.365083252797504
2019-06-10,0.8935044580270257,1.2159290932755467,-15.080525944732942
2019-06-11,0.919072019707907,1.2524775764555731,-12.650561694067317
2019-06-12,0.911118745420092,1.2429878752060508,-13.406448095607914
2019-06-13,0.9060281862025035,1.241067372501082,-13.890259460533114
2019-06-14,0.8806603576880412,1.2307920263610297,-16.30124088991417
2019-06-17,0.8784798724146938,1.230773504942693,-16.508476187885464
2019-06-18,0.8725980449030831,1.2350819236008332,-17.067490409115766
2019-06-19,0.8971815167628853,1.2513534947390754,-14.73105494756633
2019-06-20,0.9118692100346805,1.2892651543086713,-13.335123258003112
2019-06-21,0.9359502281544226,1.2910903558974722,-11.046441455609678
2019-06-24,0.9258650072584367,1.2935580823260209,-12.004949996361034
2019-06-25,0.9182789894109875,1.280102777034115,-12.725932012725824
2019-06-26,0.9358175175990365,1.2777525774237382,-11.059054387155488
2019-06-27,0.9824607454625092,1.2913863618377963,-6.626039707908897
2019-06-28,0.9897150849127045,1.288278131087864,-5.936580707235021
2019-07-01,1.0454657722133096,1.3253967371995952,-0.6379848230678262
2019-07-02,1.0252667878762334,1.3258537111029167,-2.5577146139439324
2019-07-03,1.0233997726322261,1.3111594913008267,-2.7351574360249216
2019-07-04,0.9991343468023948,1.304278952765332,-5.041365514433911
2019-07-05,1.0132766967063849,1.3110480260377466,-3.697263753146369
2019-07-08,1.0078477618073878,1.280601171563898,-4.2132346497226605
2019-07-09,1.0068793949791346,1.2773481369978803,-4.305269111340691
2019-07-10,1.0000154891548656,1.2751959481871742,-4.957620946102524
2019-07-11,1.0073668403199647,1.2746847570410855,-4.258941864059366
2019-07-12,0.9972730927445012,1.2826018214973052,-5.218260788161551
2019-07-15,1.0323699923106857,1.2878070135559945,-1.8826196222382636
2019-07-16,1.0599981141011943,1.2819667052248922,0.0
2019-07-17,1.0621846497228056,1.2812234912200058,0.0
2019-07-18,1.0302917093354624,1.2690209073137715,-3.0025796734744867
2019-07-19,1.0288906931331117,1.2823405011222295,-3.1344791697359327
2019-07-22,1.0166020283786534,1.2734933247124551,-4.291402757142807
2019-07-23,1.0403166023761627,1.2762651391547837,-2.0587802085399796
2019-07-24,1.0635772101113228,1.286340453976801,0.0
2019-07-25,1.0911307184590553,1.2968585990735924,0.0
2019-07-26,1.0926359768260279,1.2993849205346966,0.0
2019-07-29,1.1211367514207926,1.2979372191269003,0.0
2019-07-30,1.1214779162394561,1.3033414322444425,0.0
2019-07-31,1.123827497980441,1.2915688819966762,0.0
2019-08-01,1.1160802709637303,1.2808298268920892,-0.6893608699406947
2019-08-02,1.085647716516615,1.2619612161500033,-3.397299099055372
2019-08-05,1.0688531182021468,1.2377991840473341,-4.891709793281014
2019-08-06,1.0792438688990427,1.2245449203326448,-3.9671238834711513
2019-08-07,1.0550818463362526,1.2195279732348667,-6.117099979109506
2019-08-08,1.0906589981162786,1.235645984977446,-2.9513871055626755
2019-08-09,1.0896809165706762,1.2236023485158452,-3.0384183934925457
2019-08-12,1.1510776940505218,1.245684930468912,0.0
2019-08-13,1.142988521663136,1.2344532056365727,-0.7027477319033943
2019-08-14,1.1351377886329836,1.2400601440966348,-1.384781018685832
2019-08-15,1.137662725772033,1.243966142847281,-1.1654268298157087
2019-08-16,1.128529892801718,1.2495353649645484,-1.9588426884948569
2019-08-19,1.1775292391002876,1.2766628445194281,0.0
2019-08-20,1.173891548758318,1.2755303439764138,-0.308925691284672
2019-08-21,1.1907682982312287,1.273518581192005,0.0
2019-08-22,1.1862524894580633,1.2774747561486899,-0.37923488388741733
2019-08-23,1.1774606358211814,1.2866876463823462,-1.1175694238597438
2019-08-26,1.1808311559171623,1.2681820554396566,-0.8345151889605273
2019-08-27,1.2001434818960743,1.285368247890663,0.0
2019-08-28,1.186030906611456,1.2805318004334012,-1.1759073392059933
2019-08-29,1.2353301566697243,1.2763570727403448,0.0
2019-08-30,1.2160258250238833,1.2795222147575294,-1.5626860189249125
2019-09-02,1.269299446683621,1.2959335384159474,0.0
2019-09-03,1.3250219407013337,1.2977152988599225,0.0
2019-09-04,1.3298665484147885,1.308622730494842,0.0
2019-09-05,1.386341453770113,1.3218645343462865,0.0
2019-09-06,1.395142441613209,1.3296721540577903,0.0
2019-09-09,1.4271392721133132,1.3379023988604277,0.0
2019-09-10,1.384231094551509,1.333294606731357,-3.0065865609784184
2019-09-11,1.391661433968426,1.3234732037170802,-2.4859408495115924
2019-09-12,1.3724900309886585,1.3377111231219703,-3.8292857741718396
2019-09-16,1.3833291305414335,1.3327726394873272,-3.069787401127674
2019-09-17,1.366031804466866,1.31038058147151,-4.281815295851188
2019-09-18,1.3624536315573412,1.316732754454822,-4.532538752169939
2019-09-19,1.3832827571520407,1.3215476497162015,-3.0730367959343954
2019-09-20,1.415312343651982,1.3253425199568283,-0.8287157877603414
2019-09-23,1.4421125744058303,1.3101923365105985,0.0
2019-09-24,1.4497747681245399,1.3136992828843574,0.0
2019-09-25,1.3912141397365427,1.3035657097828448,-4.039291459303878
2019-09-26,1.3180173124189307,1.2935153146873164,-9.088132763963982
2019-09-27,1.3263051072514636,1.297392689427806,-8.516471909136571
2019-09-30,1.2895507577534209,1.2845539789899765,-11.05164842800984
2019-10-08,1.267961802563509,1.2923501490974176,-12.540773198600219
2019-10-09,1.3000581288090882,1.2942224961147117,-10.326889569828031
2019-10-10,1.332269004057269,1.3047965422195733,-8.1051047825366
2019-10-11,1.3371434849114676,1.3172853662273722,-7.768881462792633
2019-10-14,1.363739538678958,1.3312660062939148,-5.9343859016720915
2019-10-15,1.31342575470151,1.3255442350401663,-9.404841111934505
2019-10-16,1.3091285359419589,1.320976179772254,-9.701247067813437
2019-10-17,1.3007505774852397,1.3218305222871596,-10.279127069653798
2019-10-18,1.2790331426160144,1.303024884367418,-11.777113884344983
2019-10-21,1.277252476165334,1.306884747948753,-11.899937545635751
2019-10-22,1.309263470184086,1.3119498507342058,-9.691939812293903
2019-10-23,1.2912293052107338,1.303599721841972,-10.935868550044086
2019-10-24,1.2761489774881358,1.303459295815675,-11.976052725832037
2019-10-25,1.299612449155189,1.3122566327724712,-10.357630872801304
2019-10-28,1.3298592222474337,1.322289516708845,-8.27132245046805
2019-10-29,1.2831117047963507,1.3167805733894364,-11.495790035288591
2019-10-30,1.283021061053278,1.3103822652368133,-11.502042299092992
2019-10-31,1.2904712540487615,1.3088756320434007,-10.988156062465954
2019-11-01,1.2927439514964307,1.3309784191801075,-10.831393957231551
2019-11-04,1.3082848534593159,1.3396447591963052,-9.75944110603183
2019-11-05,1.3167115061855286,1.3479595290171695,-9.178202356987136
2019-11-06,1.2903165174062696,1.3419212098863964,-10.99882921293691
2019-11-07,1.307942230557102,1.3442761240396224,-9.783073942645277
2019-11-08,1.3072725590682073,1.3379236143032496,-9.829265358278827
2019-11-11,1.2789615266747882,1.314339787205741,-11.782053682084657
2019-11-12,1.296284918045783,1.3145792186318734,-10.58715142886055
2019-11-13,1.311913577417679,1.3133308750359904,-9.509145402302801
2019-11-14,1.352583549128159,1.3153092992673938,-6.70388401931629
2019-11-15,1.339448326870845,1.3056215872182009,-7.609902150277834
2019-11-18,1.3389810142663012,1.3160070516090905,-7.642135612662362
2019-11-19,1.3748886276960302,1.3291774638116745,-5.165363756839557
2019-11-20,1.35643901180485,1.3159851626601473,-6.437948733266416
2019-11-21,1.3443900040775987,1.3098340312540515,-7.2690438793654275
2019-11-22,1.3180716142119724,1.29649759979256,-9.084387230917361
2019-11-25,1.2606067479384093,1.3059977403869631,-13.048097148969036
2019-11-26,1.2727897737211857,1.3105260587937169,-12.207757942449623
2019-11-27,1.2855218942993234,1.3051265602190243,-11.329544246220918
2019-11-28,1.2912822508343047,1.3006423564632172,-10.932216560456803
2019-11-29,1.3119626043140036,1.289316677526953,-9.505763711753177
2019-12-02,1.3282644927319873,1.2918046091391415,-8.381320882673442
2019-12-03,1.3420390412062686,1.2968653341348058,-7.431204438579142
2019-12-04,1.3434292313363656,1.2964383312538832,-7.33531436236438
2019-12-05,1.3714887829771736,1.3063877004312123,-5.399872233163413
2019-12-06,1.3874950001279813,1.3141400926407671,-4.29582369385039
2019-12-09,1.383608058467048,1.3118036999058775,-4.563930281604122
2019-12-10,1.3952192597621225,1.3134662497663776,-3.7630333733143666
2019-12-11,1.3904597140150017,1.3142626707548488,-4.091328902507349
2019-12-12,1.41098968978575,1.310314241118559,-2.6752485414657334
2019-12-13,1.4188890472774518,1.3363105671426672,-2.1303806305749484
2019-12-16,1.4508420674694644,1.3428183200400063,0.0
2019-12-17,1.4590435459625237,1.3610885205932917,0.0
2019-12-18,1.4420632428852267,1.3580520182452809,-1.1637968670835805
2019-12-19,1.4236088427284683,1.3561550882545585,-2.4286254740038826
2019-12-20,1.4111605836045187,1.3528222432131631,-3.281804884474294
2019-12-23,1.3693364517147166,1.3359317199494198,-6.14834934132331
2019-12-24,1.3989991618941735,1.344640827604322,-4.115325017851968
2019-12-25,1.429621230947767,1.3439366769544727,-2.0165481075718703
2019-12-26,1.4353193092045282,1.3557637811980663,-1.6260129331742974
2019-12-27,1.3964683467085168,1.3544302390778353,-4.288782156445259
2019-12-30,1.4163458217423341,1.3745024052587358,-2.9264187719648977
2019-12-31,1.4329862414490968,1.3795365267626079,-1.7859168484403967
2020-01-02,1.480422338498606,1.3982798653661264,0.0
2020-01-03,1.4679417861883544,1.3958296500967324,-0.8430399883663559
2020-01-06,1.4669440885451466,1.3905527296361215,-0.9104327598250476
2020-01-07,1.4745833046247694,1.4009691753085922,-0.39441676351346483
2020-01-08,1.4329282784059378,1.3848353361721617,-3.2081426264369237
2020-01-09,1.476495947001871,1.4023643432389246,-0.26522103825567217
2020-01-10,1.4944222154680458,1.4019652908620375,0.0
2020-01-13,1.5689391151627388,1.4157058259963262,0.0
2020-01-14,1.576922022682738,1.4109569343348372,0.0
2020-01-15,1.5852129090716662,1.4031604274743354,0.0
2020-01-16,1.5961272040717005,1.3972029290781216,0.0
2020-01-17,1.5793035830187103,1.3991594643605818,-1.0540275869036835
2020-01-20,1.6309930308945961,1.4095910639207823,0.0
2020-01-21,1.6137311824514098,1.3855061482690052,-1.0583643287377051
2020-01-22,1.6782377441816767,1.3914404107040328,0.0
2020-01-23,1.6004039954210192,1.3483259163471721,-4.637826138191757
2020-02-03,1.4405170259237194,1.2420658453259519,-14.164901193654892
2020-02-04,1.5071993650150828,1.2748251830673827,-10.191546445643416
2020-02-05,1.5402861480722152,1.2892681850862173,-8.22002702464113
2020-02-06,1.6186215991549573,1.313261167152433,-3.5523062947072948
2020-02-07,1.709820758204546,1.3132928219401354,0.0
2020-02-10,1.705408088050573,1.3187266693270159,-0.2580779378656341
2020-02-11,1.7229558324609533,1.3310043491657786,0.0
2020-02-12,1.746001539904884,1.3417700077621582,0.0
2020-02-13,1.7590680714198972,1.3335148432330315,0.0
2020-02-14,1.760508823808541,1.3428816296154111,0.0
2020-02-17,1.8648982155577398,1.3730850116263995,0.0
2020-02-18,1.9078401842680108,1.3663792479293897,0.0
2020-02-19,1.8890861208783158,1.3642913789532707,-0.9829997053390737
2020-02-20,1.907735873261265,1.3957255934009871,-0.005467491858382029
2020-02-21,1.9419901583086694,1.3973534576962385,0.0
2020-02-24,2.0970708513696397,1.391746182483116,0.0
2020-02-25,2.159100178997284,1.3887204562330469,0.0
2020-02-26,2.009531109097806,1.37160026738193,-6.927379811016467
2020-02-27,1.995706880415799,1.3755944954344705,-7.567657127302324
2020-02-28,1.853928371945928,1.3268235599176303,-14.134212484437942
2020-03-02,1.9623546783283963,1.3704724813817653,-9.112384065488762
2020-03-03,1.9326571363532026,1.3777786757859396,-10.487843262059512
2020-03-04,1.9028625662320782,1.3857563557930788,-11.8677963745159
2020-03-05,1.922974003612791,1.4166275191233646,-10.936323273992477
2020-03-06,1.9095817037640754,1.3936548988309616,-11.556595551258233
2020-03-09,1.8629487468883579,1.3460467716325957,-13.71642849135713
2020-03-10,1.996081507334207,1.374872496872406,-7.550306060313754
2020-03-11,1.9421474277322803,1.3565857954191483,-10.048294811672873
2020-03-12,1.930459604307653,1.3304813716625667,-10.589623256657548
2020-03-13,1.9632858100031887,1.3117585749957485,-9.069258152024902
2020-03-16,1.8288601365704313,1.2553615296671028,-15.295262611678389
2020-03-17,1.8390280036156978,1.2492467675915588,-14.824331844121852
2020-03-18,1.8043036618550872,1.224520674112277,-16.43261024168732
2020-03-19,1.9043585348656749,1.208638052759102,-11.798509703700493
2020-03-20,1.8696933159330558,1.2302343632925694,-13.404049792568351
2020-03-23,1.740821906771789,1.1888413505818252,-19.372805222023064
2020-03-24,1.7421079074786237,1.2207685715103542,-19.313243339747093
2020-03-25,1.7909969930514835,1.253569329878247,-17.048916466523234
2020-03-26,1.755748024505641,1.2453286457307289,-18.681493263502276
2020-03-27,1.7285989343943708,1.249374397001551,-19.93891940682641
2020-03-30,1.6746699813019412,1.2372681244706663,-22.436670720870346
2020-03-31,1.6716941875489824,1.241323978333308,-22.57449636610469
2020-04-01,1.6694024512851162,1.2375930911742075,-22.68063948471304
2020-04-02,1.7652860746153356,1.2576147443960082,-18.239732839299805
2020-04-03,1.737281205720896,1.2504375264140681,-19.536794882407296
2020-04-07,1.7978177314866544,1.2789951962175898,-16.733009937427468
2020-04-08,1.814719516303747,1.273042749117286,-15.950193791076067
2020-04-09,1.826633392549157,1.2772407127715284,-15.398395576185326
2020-04-10,1.7969309422128252,1.269282227688847,-16.77408210640116
2020-04-13,1.7580237534980476,1.2639207822100094,-18.5760915311258
2020-04-14,1.8387267548335282,1.2883158474306584,-14.83828435939187
2020-04-15,1.8334774111219676,1.2787732759506119,-15.08141081376503
2020-04-16,1.840853736659567,1.2804634395620864,-14.739771939878917
2020-04-17,1.9010681478784872,1.292958998631099,-11.950905920383487
2020-04-20,1.9321614688786155,1.2976627653824588,-10.510800393896595
2020-04-21,1.9274076683306567,1.2823714824038108,-10.730975473969377
2020-04-22,1.9333291860827566,1.2929239763127898,-10.456716881908585
2020-04-23,1.8868785526708751,1.2896810443385918,-12.608105403095863
2020-04-24,1.8756239120590794,1.2786419422569528,-13.129370730257408
2020-04-27,1.9272996771445823,1.2873291609629116,-10.735977149534264
2020-04-28,1.929057207213402,1.2962120331971168,-10.654576106362848
2020-04-29,1.9063236326824773,1.3022348616870993,-11.707495037687401
2020-04-30,1.9960438588141096,1.3175722798350584,-7.552049773758071
2020-05-06,2.062114836530473,1.325545582052409,-4.491933417922847
2020-05-07,2.0295131808100173,1.3217204040363222,-6.001898357835754
2020-05-08,2.044730809076499,1.3347618398166716,-5.297084916823997
2020-05-11,2.017837417295318,1.333602735781865,-6.542668240969279
2020-05-12,2.0251603209337223,1.3336222674593834,-6.203503633896474
2020-05-13,2.0279128697021807,1.3363213432406085,-6.076017711972432
2020-05-14,2.0033695827791873,1.3218291752749167,-7.212754541589647
2020-05-15,2.0245038676298854,1.3176527638165572,-6.233907656378737
2020-05-18,1.9626455853776248,1.3210526227170247,-9.098910533687953
2020-05-19,2.030447732080669,1.332279296253454,-5.958614063769983
2020-05-20,1.9875057299940067,1.3251980528938034,-7.947498252858666
2020-05-21,1.922543204007561,1.3179824450629476,-10.956276012147963
2020-05-22,1.879503298557868,1.287765256176472,-12.949694653319183
2020-05-25,1.8537992110446146,1.2895369140286275,-14.140194647867402
2020-05-26,1.8941465879716248,1.3041671507491914,-12.27148205548792
2020-05-27,1.8581273756015517,1.2950222846337895,-13.939733150108315
2020-05-28,1.8261137344633607,1.2987326298561896,-15.422463847349915
2020-05-29,1.8279911216552964,1.3022318309095533,-15.335511550731255
2020-06-01,1.8944754432864412,1.3373608999388795,-12.256250927353369
2020-06-02,1.8909440625149363,1.3414787163646835,-12.419808913492991
2020-06-03,1.8787667780348678,1.3415056566095367,-12.983807036346365
2020-06-04,1.876259762089409,1.3410129868817846,-13.09992096055636
2020-06-05,1.8789324733842852,1.3474335207364116,-12.976132758374959
2020-06-08,1.889092359860303,1.3544056561044069,-12.505571615596658
2020-06-09,1.9060521248165054,1.3628494023475057,-11.720070084858115
2020-06-10,1.8906120453183626,1.3603830229311997,-12.435186486048606
2020-06-11,1.888924401602832,1.3456265038128867,-12.513350701491097
2020-06-12,1.8763356577795531,1.3480504523435488,-13.096405806841751
2020-06-15,1.8458562322133583,1.3318543138908954,-14.508078403726532
2020-06-16,1.9332618836593032,1.3519187347514006,-10.459834033401052
2020-06-17,1.9484047040364036,1.3529370760068495,-9.758485363969093
2020-06-18,1.9887489991812786,1.3619586905020484,-7.8899155061493715
2020-06-19,1.9894084580071218,1.3802531372757014,-7.859372281140259
2020-06-22,2.0243107513508547,1.381376545486078,-6.24285195090056
2020-06-23,2.008951132390367,1.388026744928078,-6.954241774767884
2020-06-24,2.044094707690464,1.3938175505592627,-5.326546328213006
2020-06-29,2.0442594160514678,1.3839594414613738,-5.318917763192905
2020-06-30,2.094911064537051,1.402227621496295,-2.9729567476597327
2020-07-01,2.083047030785565,1.4304542630411832,-3.5224464780063793
2020-07-02,2.082154641286603,1.4601090743163494,-3.563778024714708
2020-07-03,2.110391411860113,1.4883124799000516,-2.255975318375089
2020-07-06,2.2036337392640553,1.5726687848434184,0.0
2020-07-07,2.235812839340811,1.5821083098869015,0.0
2020-07-08,2.2630943709217437,1.6076604586239933,0.0
2020-07-09,2.35411730563979,1.630144450225372,0.0
2020-07-10,2.3470987497614364,1.600632085494867,-0.2981395982918562
2020-07-13,2.427194911127403,1.6342494700348709,0.0
2020-07-14,2.372247660912333,1.618667569164869,-2.2638169667860546
2020-07-15,2.261219780415492,1.597714456977271,-6.838145958159479
2020-07-16,2.1044994939512094,1.5208620204846885,-13.29499397418831
2020-07-17,2.119513471040093,1.530441971554469,-12.676420780084591
2020-07-20,2.173488101577851,1.5761070335928018,-10.452675571559611
2020-07-21,2.172708687899901,1.5797230879582156,-10.484787276902125
2020-07-22,2.1877445193174605,1.5876037830838834,-9.865313688331714
2020-07-23,2.183270335889752,1.5869272461850088,-10.049649252286503
2020-07-24,2.0456220142627792,1.5172715593518853,-15.720735698452321
2020-07-27,2.0336836795699513,1.5249693975656122,-16.21259297114587
2020-07-28,2.0785849336761806,1.5383748634045398,-14.36266926290222
2020-07-29,2.1504358132173405,1.5756702648731198,-11.40242576487239
2020-07-30,2.1267342164077068,1.5679731001655142,-12.378927351167517
2020-07-31,2.179402144289226,1.5810711104600554,-10.209018060402911
2020-08-03,2.2567234159606184,1.6067535826316242,-7.02339537650079
2020-08-04,2.222853559802686,1.6082659406270678,-8.41882744512688
2020-08-05,2.2290723894260074,1.6087060768773565,-8.162612767236316
2020-08-06,2.229224573374209,1.6038753542221258,-8.156342815552428
2020-08-07,2.162864593791192,1.5854084898814127,-10.890362208836066
2020-08-10,2.1980633787958372,1.5911144337413097,-9.440178507342734
2020-08-11,2.1669010637496964,1.5766050913695242,-10.724060362206478
2020-08-12,2.1225990471899334,1.5651086786315032,-12.549295589779744
2020-08-13,2.0923235927951174,1.5610905411116556,-13.796638943048123
2020-08-14,2.12409221559563,1.584298215040402,-12.487777316201832
2020-08-17,2.1576491338290156,1.6215420932907003,-11.105238234583583
2020-08-18,2.144240134123859,1.6207103132308596,-11.65768664503811
2020-08-19,2.103937057068065,1.5964378261242922,-13.318166274054539
2020-08-20,2.0687829514653098,1.5757194308199771,-14.76650919211161
2020-08-21,2.0646619240921815,1.5890848230446855,-14.936294789231788
2020-08-24,2.111023347787974,1.6015467068076317,-13.026212352784276
2020-08-25,2.1220928524544216,1.6036015739838057,-12.570150723135173
2020-08-26,2.052452968307056,1.5848036813844593,-15.439301602947236
2020-08-27,2.0743375692078896,1.5932949098091116,-14.537659925943702
2020-08-28,2.0880514826051577,1.6313210654193335,-13.972649125434971
2020-08-31,2.0716897686682993,1.6218751420676976,-14.646748838723287
2020-09-01,2.097455446099039,1.6305994036103297,-13.585207496797356
2020-09-02,2.1011425169025926,1.6311937727624022,-13.433300833403731
2020-09-03,2.082921342225793,1.6221714847610822,-14.184009999497698
2020-09-04,2.0805341057595124,1.6063858482893787,-14.282363718654583
2020-09-07,1.9802415058505607,1.5724239653683154,-18.414401053158016
2020-09-08,1.9292819669411487,1.5808498636991988,-20.513925021166905
2020-09-09,1.8212852060734708,1.5438743776382498,-24.963372421232307
2020-09-10,1.800892346388433,1.542995115396855,-25.803554624628806
2020-09-11,1.826317891284904,1.558251712810255,-24.756026682809694
2020-09-14,1.8154678104488284,1.566255659556126,-25.20304808955102
2020-09-15,1.8383447365491055,1.578861000122915,-24.26052279026836
2020-09-16,1.8161979707509601,1.5683795611097362,-25.17296561455965
2020-09-17,1.867888308786519,1.5600806186827232,-23.043332852123225
2020-09-18,1.8892965114103488,1.5952292193895679,-22.161318699667458
2020-09-21,1.8833955873817942,1.5798527378865714,-22.40443572341788
2020-09-22,1.8589250928400156,1.5611067052585677,-23.412615759952825
2020-09-23,1.8562433682802273,1.5666853564615337,-23.523102336349886
2020-09-24,1.801349868844165,1.5366264415135704,-25.78470478057077
2020-09-25,1.7980561003037288,1.538968895803552,-25.920407460455934
2020-09-28,1.784564273931388,1.5429718794356693,-26.476268314913394
2020-09-29,1.8063920559970832,1.54630236720564,-25.576967563843656
2020-09-30,1.7959989743643756,1.5448193067264742,-26.005160684431576
2020-10-09,1.8345940516313355,1.576388559151517,-24.415050343889007
2020-10-12,1.9244093349203644,1.6242132185678904,-20.714676596512007
2020-10-13,1.9252353772869155,1.629615747920129,-20.68064379746632
2020-10-14,1.8990103029039729,1.618806311425863,-21.761112212372538
2020-10-15,1.8798846958853703,1.6159890353203448,-22.54908383059412
2020-10-16,1.8684717801943325,1.6136115587120545,-23.01929393357002
2020-10-19,1.8440007610288849,1.6014251389527319,-24.02749558450711
2020-10-20,1.8468610882809948,1.6142146834437041,-23.909650608852424
2020-10-21,1.8015936489580615,1.6139994982379398,-25.774661083100124
2020-10-22,1.7924363657036506,1.6090010725584982,-26.151939529607642
