date,portfolio_nav,benchmark_nav,drawdown
2025-01-02,0.9464005302074867,1.2865297091968946,-52.257539301572045
2025-01-03,0.874326312454479,1.2712983682630445,-55.89342114928036
2025-01-06,0.8570527978299093,1.2692121830522287,-56.76480706545944
2025-01-07,0.8949372482600204,1.2783503141064174,-54.85367448679892
2025-01-08,0.9042873223942682,1.2760297487653791,-54.38199729238331
2025-01-09,0.9165539225059909,1.272885148684895,-53.763191982110655
2025-01-10,0.8787568091388736,1.2569244006216462,-55.669918723956414
2025-01-13,0.8979863879857591,1.2535676461129437,-54.69985649021751
2025-01-14,0.9721626630667325,1.286578538390691,-50.957933504362096
2025-01-15,0.9627355637058673,1.2783233738615642,-51.433496340994914
2025-01-16,0.9700022757758369,1.2797909436999397,-51.06691717674693
2025-01-17,0.9666910125356559,1.2838181735524248,-51.23395835018313
2025-01-20,0.9683818611501104,1.2896551143529207,-51.1486611943321
2025-01-21,0.9693041849393726,1.290644831598213,-51.10213331754571
2025-01-22,0.9465387810570343,1.2786570961446826,-52.25056504961384
2025-01-23,0.9357599624817952,1.280922433983772,-52.79431719870764
2025-01-24,0.9410237985554237,1.2907286831103186,-52.52877583556715
2025-01-27,0.9109823998746772,1.2854133728007922,-54.04425501173256
2025-02-05,0.9573849881788252,1.278006489231479,-51.703413393722876
2025-02-06,0.9947635125670631,1.2940851008659606,-49.8178029416879
2025-02-07,1.0282315584845787,1.3108796495074144,-48.12946188959671
2025-02-10,1.0607886215985523,1.313694568341508,-46.48707660285733
2025-02-11,1.046848955696454,1.3076575962229777,-47.190281990257354
2025-02-12,1.0588526964867995,1.3200255258819984,-46.58473697562011
2025-02-13,1.0482676656779517,1.3150678473228974,-47.11871323752296
2025-02-14,1.0694308198155185,1.3264733367345394,-46.051109170938126
2025-02-17,1.0997658438819826,1.329298358160453,-44.52081766321727
2025-02-18,1.0329888278198975,1.3176416509655553,-47.88947497388407
2025-02-19,1.0788693073796847,1.326860939507364,-45.57497184091569
2025-02-20,1.1114173110581542,1.3230677530320405,-43.933043569710115
2025-02-21,1.1319950012826887,1.3397531936818392,-42.89497402573609
2025-02-24,1.1237942557842036,1.336814349721421,-43.30867177543346
2025-02-25,1.110989986322723,1.3219749893501844,-43.95460054663015
2025-02-26,1.121711616034434,1.333522251800366,-43.41373336746422
2025-02-27,1.1290199519570108,1.3362752080712974,-43.04505443141372
2025-02-28,1.074366109391153,1.3099859068844113,-45.80214178231205
2025-03-03,1.0753089105396023,1.309455520813865,-45.75458089731719
2025-03-04,1.0879771069750628,1.3083600631075236,-45.115516514811674
2025-03-05,1.099129355766796,1.3142027287100506,-44.552926171036525
2025-03-06,1.130068934293809,1.3322749184636653,-42.9921370920955
2025-03-07,1.1071776378085556,1.3281587858031645,-44.14691964757829
2025-03-10,1.1079634128016451,1.323036098244338,-44.10728016035488
2025-03-11,1.102521252457603,1.3272839013515585,-44.38181733362022
2025-03-12,1.1101012131572474,1.322507395939095,-43.999435916611645
2025-03-13,1.0817170475988376,1.3172362002805154,-45.43131371610205
2025-03-14,1.119768719558654,1.3492203324762968,-43.511745420157915
2025-03-17,1.1114601710896053,1.3459305918266666,-43.93088143718612
2025-03-18,1.113666879020852,1.3496129865450315,-43.81956105715912
2025-03-19,1.1082073224250957,1.350436347778356,-44.094975807979885
2025-03-20,1.093627435554845,1.3385907221164257,-44.83047801203916
2025-03-21,1.0571731402576805,1.3182858595706062,-46.66946447174898
2025-03-24,1.0230672414476814,1.3250724440021755,-48.389982879704604
2025-03-25,0.9997159051035385,1.3242123766852387,-49.56797277096301
2025-03-26,1.0087505514382131,1.3198554655863628,-49.11220776049452
2025-03-27,1.010257447641244,1.3242517767933364,-49.03619033398902
2025-03-28,0.999496698799285,1.3184441335091186,-49.579030930834676
2025-03-31,0.9788768440987135,1.309062193239009,-50.619227519094736
2025-04-01,0.9604700534496109,1.30918948589594,-51.547783084206586
2025-04-02,0.965266146216837,1.3080788743018688,-51.3058376677188
2025-04-03,0.9506254067845898,1.300372954014686,-52.04440966195336
2025-04-07,0.7856263420899846,1.2087552428242132,-60.36801167825033
2025-04-08,0.81132280189225,1.2294042669980318,-59.07171884763513
2025-04-09,0.8518945321344896,1.2415391635390727,-57.02502278742404
2025-04-10,0.8836674828722151,1.2578114081834362,-55.422193114942374
2025-04-11,0.8957533782664673,1.262998078823789,-54.81250369968086
2025-04-14,0.9101092657935466,1.265902573972019,-54.08830144685417
2025-04-15,0.9052664936857535,1.26660739812799,-54.3326016661039
2025-04-16,0.8863560303895786,1.2705086823357867,-55.2865656822787
2025-04-17,0.8769890124940484,1.2703073040055095,-55.75909762775508
2025-04-18,0.879970089378872,1.2704086666767693,-55.60871315366621
2025-04-21,0.9029607946783441,1.2745702610004597,-54.448915785475236
2025-04-22,0.889649899196133,1.2742574174071026,-55.12040199468204
2025-04-23,0.9099247481027087,1.2752441038748492,-54.09760969248782
2025-04-24,0.8871839454679643,1.2743938023966717,-55.24480038119333
2025-04-25,0.889809195140639,1.2752818202176437,-55.11236609431296
2025-04-28,0.8823810962989869,1.2734717725165725,-55.487086633547946
2025-04-29,0.9014346155716323,1.2712687339937063,-54.52590596425819
2025-04-30,0.9078841032233043,1.2697513247023524,-54.20055279622113
2025-05-06,0.9488153162685519,1.2825381751688396,-52.13572213755352
2025-05-07,0.9390227078665814,1.2903121195742768,-52.62972357441203
2025-05-08,0.94847037011221,1.2974745204215477,-52.153123415116845
2025-05-09,0.9361343583107935,1.2952051415457304,-52.77543029239147
2025-05-12,0.9580096585693092,1.310174825351444,-51.671901047083956
2025-05-13,0.9397871973120656,1.3120768066380764,-52.591157865560014
2025-05-14,0.9563502940497848,1.327888373095451,-51.75560994498619
2025-05-15,0.9281677971940655,1.3157612218748054,-53.17731429274556
2025-05-16,0.9325098789862807,1.3096612769339309,-52.95827207679419
2025-05-19,0.9507785417218245,1.305640445389598,-52.03668456196754
2025-05-20,0.9624494217831637,1.3127210152431272,-51.44793115909023
2025-05-21,0.9566777295448745,1.3188532884778257,-51.73909201652289
2025-05-22,0.9322597764170866,1.3180060177771942,-52.97088884073208
2025-05-23,0.9142857789142262,1.3073676518377457,-53.877611567510165
2025-05-26,0.9253414194465761,1.2999028467419984,-53.31989475864918
2025-05-27,0.9140709973611336,1.292928690855639,-53.88844651479725
2025-05-28,0.9047513735814604,1.2918645511839397,-54.35858759970096
2025-05-29,0.9406795487841354,1.2994290351856435,-52.546141983040215
2025-05-30,0.917080249064022,1.2932098796612939,-53.73664072372766
2025-06-03,0.9190734770170548,1.297177167468981,-53.63608963127443
2025-06-04,0.9272469550232982,1.302811046173896,-53.22376742727377
2025-06-05,0.945807959843954,1.3057788508975312,-52.28743231873445
2025-06-06,0.950190262044843,1.304575968964838,-52.06636112961678
2025-06-09,0.9626616086497991,1.3083684819340402,-51.437227104287096
2025-06-10,0.94012278632836,1.3017071696410383,-52.57422862164067
2025-06-11,0.96305275073954,1.3115268888900116,-51.41749541009324
2025-06-12,0.975783621779603,1.3107099259648396,-50.77526932199742
2025-06-13,0.9383458619238746,1.3012751154642057,-52.66386798767804
2025-06-16,0.9573974023598879,1.3045123226363724,-51.702787143491
2025-06-17,0.958644919911223,1.3033619741811429,-51.63985442550937
2025-06-18,0.9597400897629406,1.3049083442357137,-51.58460709424227
2025-06-19,0.9350591077245043,1.2941726566617333,-52.82967276924809
2025-06-20,0.9124084844464415,1.2953691402862737,-53.9723142377717
2025-06-23,0.927501378582508,1.2991603062432335,-53.21093268512325
2025-06-24,0.9626959843056624,1.3146953984378027,-51.43549297761803
2025-06-25,1.0027020715226405,1.3335643459329491,-49.4173315484019
2025-06-26,1.0085567169255518,1.3288343124428572,-49.121986005864585
2025-06-27,0.9988526550876151,1.320664009685018,-49.611520590984945
2025-06-30,1.0028889602116156,1.3254866502667928,-49.40790369454554
2025-07-01,1.001311049302533,1.3277371709712127,-49.487503554391324
2025-07-02,0.9878022541393917,1.328047994046206,-50.16897308190521
2025-07-03,1.0025091888958935,1.3362590439243855,-49.42706177459361
2025-07-04,0.9995775106624188,1.3410190484368765,-49.57495426659318
2025-07-07,1.0031946003590662,1.3352848173198835,-49.392485262009025
2025-07-08,1.0196682455669692,1.3464912856726727,-48.561449845401924
2025-07-09,1.0075899388746532,1.3441165030888675,-49.170756438282886
2025-07-10,0.9920194100427823,1.3503878553376203,-49.95623292216267
2025-07-11,1.0080704389789867,1.351998545226778,-49.14651695762483
2025-07-14,1.0233885775340301,1.3529619957333388,-48.373772644203015
2025-07-15,1.0398196287300099,1.3534321030060261,-47.54488594040337
2025-07-16,1.0631333415465958,1.3494375382004256,-46.36879401911475
2025-07-17,1.0731795573456815,1.3586271924728957,-45.86199901251155
2025-07-18,1.0597871903620981,1.3667287976063593,-46.53759516230711
2025-07-21,1.0733236249600089,1.3758406619218162,-45.85473132595031
2025-07-22,1.0588137085761695,1.3870717132480337,-46.586703773747914
2025-07-23,1.0532679057935803,1.3873448199802327,-46.866469330653246
2025-07-24,1.067901943192035,1.3972009085597579,-46.128235429619956
2025-07-25,1.0863365226671065,1.3898347721107849,-45.19827801942314
2025-07-28,1.0950021989105185,1.3927513903691993,-44.76112620655835
2025-07-29,1.0967452441735914,1.398207126705023,-44.67319591984392
2025-07-30,1.0892579305954981,1.39794210204628,-45.05090362691859
2025-07-31,1.1034087441268554,1.3724677432662016,-44.33704661045697
2025-08-01,1.1061056066496207,1.3655097515267542,-44.20099971604753
2025-08-04,1.1451745982469876,1.3708213575526136,-42.23011134867143
2025-08-05,1.1547209263003961,1.3818493467832507,-41.748533858637444
2025-08-06,1.1722192777202411,1.3852286637470177,-40.86580574481646
2025-08-07,1.188126499239858,1.3856263691116624,-40.06334434081134
2025-08-08,1.165105908136297,1.3823602011762783,-41.224649338997864
